ENTREZ_ID,GENESYMBOLS
4763,HCD1
4764,AT1G16850
4765,MYB4
4766,UBQ5
4767,BDG1
4768,AT4G30250
4769,VIIIB
4770,AT5G48610
4771,DYW1
4772,OASA1
4773,ADK2
4774,FAR6
4775,AT3G15940
4776,AT4G02750
4777,MES1
4778,AT1G80555
4779,AT5G56910
4780,AT5G54240
4781,AT4G39560
4782,AT4G13400
4783,AT4G26240
4784,DOT4
4785,AT3G44020
4786,AT1G12570
4787,3-Sep
4788,AT5G06520
4789,CRR42
4790,AT2G09990
4791,PTF1
4792,AT4G13885
4793,AT5G49301
4794,AT4G24805
4795,AT4G30990
4796,AT3G57800
4797,ABCG25
4798,BUD2
4799,NAP7
4800,AT2G41200
4801,ICS2
4802,AT1G76700
4803,AT3G03776
4804,scpl42
4805,AT1G58848
4806,AT3G47675
4807,STOP1
4808,AT3G45443
4809,NET3C
4810,AT4G28350
4811,AT2G04120
4812,AT5G12890
4813,APO3
4814,HCA2
4815,ATCAD4
4816,AT1G78720
4817,SP1L4
4818,AT4G18205
4819,AT2G27660
4820,sks3
4821,bZIP19
4822,SLAH3
4823,TMN6
4824,RTFL18
4825,OBE1
4826,NPSN13
4827,AT4G29070
4828,AT3G60520
4829,AT5G01070
4830,AT5G19900
4831,UGT84A4
4832,AT3G60150
4833,AT2G14285
4834,AT1G57700
4835,AT3G27500
4836,AT1G25275
4837,AT1G67623
4838,MUB2
4839,ARA4
4840,AT1G52310
4841,AT3G54250
4842,NRPB3
4843,AT1G09310
4844,EML4
4845,AT4G36520
4846,SIEL
4847,EDF3
4848,NCRK
4849,GPAT9
4850,AT5G19590
4851,AT5G03880
4852,AT1G19680
4853,PSBJ
4854,RABG3c
4855,CLE26
4856,AT1G09490
4857,MIR168a
4858,FTSH1
4859,sks13
4860,AT5G37710
4861,AT4G32272
4862,ANN6
4863,AT4G32600
4864,AT1G09500
4865,CSP41A
4866,AT2G46230
4867,AT1G03260
4868,ADT4
4869,NdhL
4870,AT3G16990
4871,AT3G29130
4872,AT1G28150
4873,AT3G12130
4874,COG0212
4875,EYA
4876,RLP49
4877,AT4G19970
4878,AT1G21080
4879,AT5G18590
4880,FKBP12
4881,AT3G42622
4882,RABE1c
4883,AT5G28622
4884,AT2G43260
4885,AT2G28120
4886,BLH5
4887,AT3G58480
4888,MUM4
4889,EXPA16
4890,TPPJ
4891,FAD5
4892,AT1G50330
4893,AT4G04600
4894,AT3G16710
4895,AT1G58020
4896,AT4G23470
4897,FAD7
4898,AT5G48530
4899,FAB1D
4900,UBQ14
4901,CRK30
4902,AT4G22030
4903,AT1G76360
4904,AT5G23400
4905,AT2G16450
4906,UPS4
4907,AT4G32080
4908,AT5G36290
4909,UNE7
4910,AT3G09800
4911,AT3G28420
4912,AT4G36945
4913,AT3G51470
4914,PAF2
4915,AT3G14730
4916,AT4G11500
4917,AT1G80500
4918,AT3G02890
4919,MAP65-5
4920,RIP3
4921,AT3G22940
4922,ARV1
4923,AT2G24340
4924,COP8
4925,AT1G08580
4926,TRM6
4927,AT4G10800
4928,AT1G80700
4929,AT5G01940
4930,AT1G23040
4931,YLS8
4932,AT5G22700
4933,SUMM2
4934,NAD2
4935,AT4G00590
4936,AT2G16710
4937,AT2G11300
4938,AT3G13210
4939,AT4G00040
4940,OFP8
4941,AT2G04410
4942,NSI
4943,CM2
4944,5PTASE11
4945,AT3G50685
4946,AT1G55290
4947,AT3G26590
4948,AT3G25120
4949,mtLPD1
4950,AT3G60176
4951,AT3G46140
4952,NRT1.6
4953,AT1G61170
4954,CYP81D5
4955,LGT8
4956,AT2G14060
4957,AT3G61160
4958,AMK2
4959,AT5G24010
4960,AT1G34575
4961,AT5G56920
4962,ERD7
4963,AT5G34790
4964,4CL3
4965,EMB975
4966,AT2G18570
4967,AT4G28703
4968,AT5G52880
4969,FLR1
4970,AT3G01210
4971,AT4G10280
4972,AT3G30716
4973,AT1G77060
4974,AT1G56300
4975,AT3G51980
4976,AT3G43430
4977,AT1G77090
4978,AT5G51790
4979,AT5G37360
4980,TPPD
4981,IP5PII
4982,AT4G16910
4983,AT5G17500
4984,ARGAH1
4985,AT1G24210
4986,AT1G55800
4987,UBC34
4988,AT5G11620
4989,AT5G37250
4990,MSRB9
4991,SERAT1;1
4992,SNOR111
4993,AT2G46630
4994,AT3G43250
4995,CKX5
4996,AT5G24450
4997,DHAR2
4998,AT3G61920
4999,AT3G58800
5000,VIP5
5001,CPC
5002,AT4G17910
5003,UBC12
5004,AT1G65280
5005,AT4G04370
5006,AT4G08210
5007,AT1G68260
5008,OTP43
5009,AT3G12835
5010,AT3G62840
5011,AT5G26010
5012,AtRZ-1b
5013,AT1G73210
5014,AT1G29250
5015,AT1G58025
5016,AT1G64260
5017,APC3
5018,AT3G62470
5019,RIC4
5020,AT3G56810
5021,AT5G65880
5022,GSTU19
5023,MEE66
5024,AT1G66070
5025,AT1G64320
5026,AT1G74240
5027,AT5G43790
5028,STL2P
5029,TIP1
5030,AT1G14560
5031,AT2G15029
5032,TOM1
5033,AT2G01090
5034,RRN26
5035,OHP
5036,AT1G21140
5037,AT2G47440
5038,AT3G01202
5039,AT3G55760
5040,RCA
5041,AT5G33220
5042,SS1
5043,AT3G08020
5044,PUB9
5045,GBF1
5046,AT3G49340
5047,AT3G45430
5048,CYP81F3
5049,AT2G25605
5050,CYB-1
5051,AT4G07825
5052,UBA2A
5053,ATTPPA
5054,AT2G21187
5055,EPS1
5056,AT3G62930
5057,RBK2
5058,RLP48
5059,OEP80
5060,AT4G37553
5061,TDF1
5062,AT5G15870
5063,AT5G49500
5064,SHV3
5065,AT4G35110
5066,AT1G26762
5067,MAKR6
5068,MIPS1
5069,AT5G41030
5070,GPAT3
5071,AT1G30455
5072,AT3G23760
5073,AT2G32500
5074,2-Cys Prx B
5075,S6K2
5076,AT5G47380
5077,FLS6
5078,CLE22
5079,GAUT9
5080,PMM
5081,AT1G18415
5082,AT1G53541
5083,SAMC1
5084,AT4G27090
5085,AT2G19740
5086,AT2G25735
5087,BIR1
5088,AT4G17680
5089,AT4G23340
5090,AT2G25650
5091,AT3G25680
5092,AT1G12080
5093,AT2G47485
5094,AT3G49725
5095,AT4G27590
5096,AT5G22400
5097,AT2G38370
5098,AT1G73170
5099,ckl12
5100,AT4G13540
5101,AT5G15740
5102,RECQSIM
5103,AT4G30975
5104,AT4G20325
5105,AT5G48660
5106,GH9B5
5107,GRF8
5108,AT1G04290
5109,AT4G14480
5110,SUMO1
5111,CSN5A
5112,COPT2
5113,AT3G20920
5114,AT5G54530
5115,SDRB
5116,AT3G52130
5117,CIPK18
5118,scpl20
5119,AT5G42310
5120,NAC016
5121,AT4G21310
5122,AT5G59830
5123,AT4G21770
5124,HVA22A
5125,AT2G45340
5126,PHB4
5127,AT2G38680
5128,AT2G31018
5129,AT5G25757
5130,AT5G21050
5131,LTPG2
5132,BBX19
5133,AT4G33540
5134,AT1G07710
5135,CYP71B26
5136,RBP1
5137,AT3G12760
5138,AT4G05470
5139,CSLA01
5140,AT1G47520
5141,LCR
5142,AT1G50390
5143,MYB58
5144,AT1G08005
5145,AT3G26670
5146,PWD
5147,ESL1
5148,J2
5149,AT4G34150
5150,AT4G20510
5151,TBL45
5152,AT5G01570
5153,OTLD1
5154,AT5G45760
5155,SCRL7
5156,SCL13
5157,ZFN2
5158,AT5G06265
5159,AT4G24130
5160,AT5G27345
5161,EXPA6
5162,AT1G21480
5163,AT2G32650
5164,AT3G05760
5165,AT1G61890
5166,AT2G20790
5167,AT5G66480
5168,AT1G33610
5169,AT4G30640
5170,AT3G09830
5171,AT1G44510
5172,NRPB10
5173,AT1G22330
5174,IGMT5
5175,AT3G32925
5176,CNGC15
5177,BG1
5178,scpl41
5179,Erv1
5180,AT1G72180
5181,CB5-A
5182,NPSN12
5183,AT3G12390
5184,AT1G74870
5185,AT5G46490
5186,AT1G35255
5187,WOX4
5188,MNS3
5189,RAD23A
5190,AT5G45580
5191,AT3G10590
5192,AT5G17590
5193,AT1G18070
5194,AT3G44960
5195,AT5G44590
5196,CAM7
5197,AT5G06990
5198,BRXL4
5199,PRA1.B2
5200,SDP6
5201,AT4G08230
5202,AT5G41800
5203,HHP4
5204,AT3G09190
5205,RBCL
5206,MFP2
5207,PGPS2
5208,AT4G01880
5209,AT1G22610
5210,LHCB4.3
5211,AT5G07380
5212,AT2G07747
5213,AT1G76580
5214,SWN
5215,AT1G01355
5216,AT1G49980
5217,IREG1
5218,AT2G14020
5219,U2.4
5220,AT2G21930
5221,AT5G34965
5222,RAC6
5223,RD28
5224,AT1G65032
5225,GLU1
5226,AT5G39850
5227,AT5G24165
5228,AT1G01225
5229,GLN1.3
5230,AT2G30690
5231,AT1G19960
5232,AT2G23210
5233,MYB102
5234,AT5G45276
5235,AT2G46735
5236,AT1G61390
5237,AT5G04610
5238,AIG2L
5239,MED22B
5240,AT2G02410
5241,AT2G14430
5242,ZIP4
5243,AT3G21470
5244,PnsB4
5245,AT2G19160
5246,AT3G10120
5247,AT2G24330
5248,AT1G47278
5249,ESE3
5250,AT3G54930
5251,AT5G37940
5252,AT5G22545
5253,ATSRL1
5254,IQD20
5255,AT4G26488
5256,AAC2
5257,AT3G49142
5258,MORF4
5259,AT4G21700
5260,AT2G03430
5261,ENODL17
5262,AT1G70470
5263,AT4G17390
5264,SCL11
5265,AT3G57470
5266,QUA1
5267,AT3G18580
5268,RLP52
5269,AT5G51900
5270,AT5G38830
5271,AT4G31520
5272,AT1G16000
5273,EXPA13
5274,AT4G24860
5275,AT1G68300
5276,SEN1
5277,NAD2
5278,AT3G60710
5279,AT3G59390
5280,AT2G43930
5281,AT1G05970
5282,AGL104
5283,SR45a
5284,AT5G16890
5285,AT1G46554
5286,AT2G43720
5287,AT2G07767
5288,AT3G18295
5289,AT1G67020
5290,AT1G76065
5291,MAKR5
5292,AT3G42100
5293,TMK1
5294,CHAT
5295,AT1G28980
5296,AT4G28400
5297,AGP40
5298,FAP1
5299,Lhca5
5300,AT4G16850
5301,AT4G28830
5302,GILP
5303,AT4G18422
5304,RABA5a
5305,AT1G29180
5306,PDIL1-1
5307,AT3G42935
5308,AT1G51770
5309,MDO1
5310,NSL1
5311,AT3G59230
5312,AT1G56480
5313,AT4G04420
5314,AT1G62030
5315,AT4G00810
5316,AT5G08770
5317,AT1G79990
5318,AT4G22560
5319,UGE3
5320,AT4G21930
5321,CYP702A2
5322,AT2G29300
5323,CRK23
5324,AT1G61420
5325,AT3G06320
5326,AT5G41540
5327,AT1G28685
5328,AT2G42450
5329,SNAP33
5330,AT5G53540
5331,AT7SL-1
5332,DFD
5333,PLDALPHA3
5334,PRT1
5335,AT1G62835
5336,AT2G21210
5337,AT3G01590
5338,AT2G43470
5339,AT5G12220
5340,AT3G23020
5341,AT5G11080
5342,GSTU9
5343,AT2G45730
5344,BZO1
5345,PCB2
5346,AT3G10820
5347,PAP3
5348,SIP1
5349,BSK9
5350,AT3G24490
5351,AT1G22170
5352,bHLH115
5353,AT3G61610
5354,AT1G23950
5355,LPPepsilon1
5356,HTA12
5357,AT3G59950
5358,SYP52
5359,MYB32
5360,AT3G53960
5361,AT4G09760
5362,AT5G66810
5363,CPL3
5364,AT2G07827
5365,AT5G38393
5366,AT3G29140
5367,AT1G19415
5368,AT3G11415
5369,WRKY47
5370,PUB25
5371,BOU
5372,AT5G65000
5373,AT1G14990
5374,COL2
5375,AT3G21000
5376,AT2G27710
5377,TET10
5378,AT5G46780
5379,AT5G46510
5380,OXP1
5381,ERF-1
5382,AT2G43120
5383,AT5G02690
5384,ORF275
5385,NHL2
5386,AT1G80200
5387,AT3G04390
5388,TT4
5389,SPA4
5390,AT3G25030
5391,AT1G48680
5392,EMP1
5393,AT3G52710
5394,GSTL2
5395,AT3G58690
5396,LAC12
5397,AT2G34760
5398,MYB114
5399,AT5G55670
5400,AT1G57840
5401,AT4G36791
5402,AT3G57220
5403,AT3G47040
5404,CIPK9
5405,CBL5
5406,LSU3
5407,AT3G21660
5408,UGT74B1
5409,AGL24
5410,AT5G47460
5411,eIF4E3
5412,AT2G33180
5413,SK4
5414,AT3G25221
5415,AT4G16920
5416,AT5G06540
5417,AT4G24920
5418,AT1G80230
5419,AT5G65960
5420,AT5G56367
5421,GALT1
5422,PSBR
5423,AT1G22810
5424,AT1G12380
5425,RHA1
5426,AT3G19030
5427,1-Apr
5428,AT2G15840
5429,AT1G71690
5430,AT4G35410
5431,emb2394
5432,LSH2
5433,LOX6
5434,AT5G47890
5435,AT1G33790
5436,AT4G30350
5437,AHG11
5438,AT4G33380
5439,CAD6
5440,GR-RBP3
5441,VTI13
5442,HAT9
5443,AT1G55200
5444,AT1G29730
5445,SGF29a
5446,AT4G00780
5447,NCLPP7
5448,AT2G44280
5449,AT3G08780
5450,DPMS3
5451,AT1G12390
5452,TRNF
5453,ORF107H
5454,AT1G71950
5455,AT4G36195
5456,ALMT6
5457,AT4G38260
5458,EMB3123
5459,AT1G55964
5460,AO
5461,OFP15
5462,PYD2
5463,AT5G54750
5464,NAD9
5465,AT3G24927
5466,RVE1
5467,AT3G45400
5468,PAA2
5469,AT2G28810
5470,AT2G05935
5471,AT3G60480
5472,PRORP3
5473,NRT1.7
5474,AT3G58270
5475,APT5
5476,AT3G44410
5477,AT4G03156
5478,SRD2
5479,AT5G27925
5480,AT4G22050
5481,TBL26
5482,AT5G24580
5483,AT1G36580
5484,UBQ7
5485,AT4G40045
5486,AT4G27100
5487,AT4G07507
5488,AT2G24320
5489,AT2G37100
5490,AT2G05640
5491,NF-YC11
5492,PYL5
5493,AT1G44790
5494,EXLA2
5495,EMB2654
5496,AT1G62010
5497,AT2G35765
5498,AT2G36885
5499,AT4G24700
5500,AT4G08170
5501,THI2.1
5502,AtIPCS3
5503,AT4G39952
5504,RABC2A
5505,ABCG16
5506,AT2G36145
5507,AT1G18660
5508,AT3G49910
5509,AT1G24480
5510,AT4G01270
5511,AT3G02500
5512,RHON1
5513,NUDX14
5514,AT4G21660
5515,SDR3
5516,TED6
5517,BBX31
5518,AT1G59920
5519,FAH2
5520,FC1
5521,AT2G27130
5522,FH6
5523,AT1G61450
5524,RIBA2
5525,AT1G15190
5526,AT1G31670
5527,AT1G32950
5528,AT2G36570
5529,APL2
5530,AT2G02570
5531,AT3G59250
5532,AT2G32179
5533,AT5G58790
5534,AT1G76405
5535,AT5G45990
5536,MLO2
5537,AT4G38710
5538,AT3G25990
5539,AT5G08510
5540,AT1G21070
5541,AT5G49210
5542,3BETAHSD/D2
5543,PPI1
5544,AT1G15150
5545,NAC028
5546,AT2G41470
5547,LECRKA4.3
5548,AT4G31408
5549,CTC1
5550,CLE10
5551,AT1G16170
5552,CNX7
5553,AT3G11580
5554,FHIT
5555,AT1G76705
5556,AT1G08315
5557,AT5G11770
5558,AT3G43955
5559,AT3G49050
5560,UMAMIT47
5561,VHA-A2
5562,AT5G11700
5563,AT5G35935
5564,KUP3
5565,AT1G73650
5566,AT3G55470
5567,SUS2
5568,NHL12
5569,AGT2
5570,GOX1
5571,AT2G33410
5572,AAE15
5573,AT3G62400
5574,AT1G34240
5575,RSZ22a
5576,AT5G19485
5577,AT2G40435
5578,AT4G29990
5579,ARF1A1C
5580,FIB4
5581,ARAC1
5582,AT5G39250
5583,ACX1
5584,AT1G15885
5585,AT3G50790
5586,RLP13
5587,AT3G62890
5588,WRKY50
5589,XTH5
5590,CYSB
5591,AT3G15290
5592,AT5G40855
5593,AT3G16280
5594,AT4G34400
5595,AT4G05460
5596,ICDH
5597,AT2G44525
5598,CEL2
5599,AT1G61350
5600,AT1G65850
5601,AT5G65575
5602,AT3G44270
5603,AT3G59980
5604,PDV1
5605,TRM33
5606,AT5G59662
5607,AT3G53890
5608,AT5G51880
5609,AT1G15175
5610,AT1G12300
5611,AT5G62140
5612,AT1G66940
5613,AT2G01755
5614,RR14
5615,CYP71A21
5616,AT5G09700
5617,GNA1
5618,DFO
5619,AT4G25433
5620,RGP4
5621,BBX10
5622,AFH1
5623,MUB1
5624,XTH9
5625,NRAMP1
5626,AT4G03965
5627,AT1G56050
5628,AT5G67050
5629,AT1G11070
5630,AT1G62981
5631,AT2G42760
5632,AT1G71520
5633,MIR166a
5634,AT5G01120
5635,AT1G14770
5636,FRUCT5
5637,AT3G02100
5638,PRPS20
5639,BIP1
5640,SOT16
5641,AT4G39900
5642,AT3G45310
5643,AT2G21250
5644,AT3G04181
5645,AT3G48770
5646,AT1G47265
5647,ICK5
5648,3xHMG-box1
5649,AT2G06550
5650,AT5G32481
5651,AT1G49830
5652,AT5G07800
5653,AT4G15030
5654,AT1G50660
5655,AT5G21280
5656,AT1G09645
5657,emb1345
5658,AT1G12400
5659,AT1G15490
5660,AT2G40955
5661,PIP1B
5662,AT3G51180
5663,PSBA
5664,AT3G62475
5665,AT3G46911
5666,AT2G18600
5667,AT5G23490
5668,AT2G21990
5669,RPT2
5670,AT5G62998
5671,GPX6
5672,ORF215A
5673,AT5G45275
5674,AT4G23000
5675,AT4G00960
5676,AT5G61670
5677,DND1
5678,AT2G32060
5679,AT5G01335
5680,AT2G11780
5681,AT5G02640
5682,ARLA1A
5683,ABCB13
5684,BGLU44
5685,AT4G16410
5686,AT4G09620
5687,TIFY10B
5688,AT5G07860
5689,AT1G49832
5690,ZAT11
5691,HAE
5692,SRF3
5693,AT4G29240
5694,SCPL49
5695,PARVUS
5696,AT2G25270
5697,AT1G52800
5698,PSK4
5699,ROPGEF7
5700,AT1G37057
5701,GATL4
5702,AT3G21960
5703,AT1G69520
5704,CAM8
5705,NFS1
5706,BZIP24
5707,AT4G12200
5708,CYP722A1
5709,SQD1
5710,AT5G46295
5711,SUR1
5712,AT2G40400
5713,AT4G08030
5714,CYCJ18
5715,rps15ab
5716,AT3G29075
5717,FEI2
5718,AT5G04020
5719,AT4G21060
5720,NUDT9
5721,AT3G57157
5722,AT1G07485
5723,NPY5
5724,AT1G76620
5725,AT1G70750
5726,AT1G11990
5727,AT5G02440
5728,AT2G36730
5729,AT2G17525
5730,AT1G11730
5731,LSM8
5732,AT4G08720
5733,AT1G75960
5734,AT1G53542
5735,AT2G28590
5736,TBL33
5737,YUC9
5738,AT3G48510
5739,AT3G19370
5740,BPM1
5741,HB26
5742,AT4G00870
5743,AT1G71480
5744,AT5G26160
5745,Nek7
5746,AT5G13430
5747,AT4G03410
5748,RSZ21
5749,FTSH8
5750,AT3G12915
5751,AT4G11570
5752,HCF164
5753,WAK5
5754,AT2G44798
5755,VIM2
5756,AT1G53120
5757,IPP2
5758,AT4G15430
5759,AT1G56130
5760,AT5G15790
5761,AT1G53760
5762,AT1G03280
5763,AT3G06962
5764,CAO
5765,VPS41
5766,AT4G09432
5767,AT5G52390
5768,AT4G35840
5769,ACP4
5770,TPS7
5771,AT5G26330
5772,UTR2
5773,AT4G13720
5774,AT2G25300
5775,AT4G17740
5776,PIMT2
5777,AT5G62350
5778,AT5G39000
5779,PAE1
5780,AT1G10900
5781,AT3G01950
5782,AT5G05010
5783,AT3G45030
5784,AT4G01975
5785,AT2G23450
5786,AT1G48960
5787,AT1G20770
5788,AT5G11710
5789,AT1G63630
5790,AT3G48410
5791,CAMS1
5792,AT5G22340
5793,AT1G42110
5794,AT5G21900
5795,ERD10
5796,MEE31
5797,AGP6
5798,AT4G02450
5799,AT3G13910
5800,AT2G31590
5801,AT3G18790
5802,AT2G32760
5803,AT4G27850
5804,AT5G58400
5805,AT3G07590
5806,PRP40B
5807,AT1G28410
5808,AT1G70550
5809,RBL1
5810,AAE13
5811,AT5G41680
5812,DPMS2
5813,AT5G04780
5814,GDPD6
5815,ARC5
5816,AT5G03510
5817,AT1G26730
5818,PUB29
5819,RPS15AD
5820,AT2G24170
5821,AT3G08990
5822,AT5G19110
5823,ADK1
5824,AT3G60660
5825,AT3G55170
5826,GSTU20
5827,AT2G04110
5828,ATBETAFRUCT4
5829,HINT4
5830,TET6
5831,AT1G67340
5832,DEAR2
5833,AT5G03905
5834,AT5G64730
5835,UBP1B
5836,AT4G09770
5837,ATS3
5838,XTH24
5839,AT4G16765
5840,AT4G01410
5841,AT1G77660
5842,AT4G30490
5843,AT2G14850
5844,PNC1
5845,AT4G04426
5846,PHT2;1
5847,AT5G04680
5848,CYCD7;1
5849,AT5G18880
5850,BSK3
5851,AT5G43190
5852,AT1G26790
5853,AT3G01740
5854,AT2G07774
5855,PnsL2
5856,AT3G23450
5857,PEX11B
5858,FBA2
5859,APD4
5860,AT2G24395
5861,XT1
5862,FAD6
5863,AT4G35987
5864,TTL4
5865,AT5G53500
5866,AT4G21780
5867,AT3G52800
5868,VAMP713
5869,AT1G28000
5870,AT1G06790
5871,AT2G39690
5872,AT1G31250
5873,ATMAK3
5874,AT5G26680
5875,DPE1
5876,AT1G29530
5877,SULTR3;4
5878,AT2G05190
5879,AT1G34047
5880,AT1G33440
5881,FAD8
5882,EXO70E1
5883,AT5G53310
5884,SFGH
5885,AT2G28230
5886,AT1G03560
5887,AT2G20650
5888,PAB7
5889,AT3G13175
5890,Hsp70b
5891,AT1G61360
5892,AT2G21520
5893,AT1G68220
5894,AT5G39380
5895,AT1G59865
5896,FASS
5897,SD1-29
5898,TCP5
5899,AT5G56880
5900,AT5G46910
5901,CPN10
5902,EMB2744
5903,AT5G52330
5904,AT1G23460
5905,AT5G19170
5906,AT1G22180
5907,AT1G29470
5908,AT1G15940
5909,AT2G34300
5910,AT2G36210
5911,MTHFR1
5912,AT5G47090
5913,EB1B
5914,AT4G00270
5915,AT5G27560
5916,AT1G10310
5917,AT1G77370
5918,AT1G33250
5919,SOX
5920,AT2G01034
5921,AT5G41835
5922,AT1G15530
5923,AT2G42360
5924,AT3G12210
5925,AT4G18380
5926,AT1G75000
5927,AT3G05500
5928,LPA3
5929,AT1G67460
5930,AT3G01435
5931,ARA6
5932,OPT7
5933,TIL2
5934,AT1G50040
5935,AT4G21926
5936,AT1G17940
5937,ACX6
5938,ISA1
5939,AT5G26749
5940,AT1G35180
5941,PP2-A7
5942,AT2G29170
5943,mSFC1
5944,RTFL6
5945,AT1G69980
5946,MORF9
5947,BBX13
5948,AT2G31210
5949,WRKY6
5950,MC8
5951,AT4G30845
5952,AT3G48790
5953,AT3G17950
5954,APY1
5955,AT5G62570
5956,ARO4
5957,AT3G63050
5958,ECHID
5959,AT3G14760
5960,PMEI2
5961,QUL1
5962,CYP705A18
5963,AT1G31935
5964,AT1G40089
5965,KAN
5966,BBX30
5967,AT1G49380
5968,AT1G30160
5969,AT1G65870
5970,AGL87
5971,JAZ5
5972,TRM8
5973,3-Apr
5974,AT5G40405
5975,LecRK-I.9
5976,MYB97
5977,AT4G31354
5978,STOMAGEN
5979,EGL3
5980,AT1G50350
5981,KCS10
5982,AT3G28715
5983,AT5G45113
5984,AT5G49900
5985,AT1G30740
5986,AT5G35960
5987,AT1G27040
5988,AT4G03090
5989,AT5G59480
5990,AT4G17860
5991,AT2G45100
5992,OTP87
5993,AT4G01593
5994,AT1G54220
5995,APPR6
5996,AT4G12760
5997,AT3G18235
5998,AT2G04395
5999,AT3G29010
6000,AT5G15340
6001,DET2
6002,SKIP5
6003,AT5G38850
6004,AT3G05570
6005,AT5G67540
6006,AT3G25510
6007,AT2G41945
6008,AT4G32140
6009,AT5G26622
6010,VPS28-1
6011,AT4G24530
6012,TRNFM
6013,AT1G14270
6014,AT3G61571
6015,AT2G05830
6016,AT5G39130
6017,PRA7
6018,MKK5
6019,MGP1
6020,G3Pp1
6021,AT1G56140
6022,RPS1
6023,AT5G17670
6024,AT2G33175
6025,AT1G78830
6026,CDS1
6027,CYP71A25
6028,AT5G34830
6029,AT5G10680
6030,UGT84A1
6031,KCO1
6032,AT5G08300
6033,AT5G59616
6034,SIB2
6035,AT3G48460
6036,AT3G20270
6037,AT1G61670
6038,ASE1
6039,AT2G33390
6040,TOM2B
6041,MYB28
6042,UGT73C6
6043,AT4G24780
6044,RR18
6045,LOI1
6046,AT3G49420
6047,YUC2
6048,AT3G61700
6049,AT5G37490
6050,AT4G34500
6051,LTL1
6052,AT2G23680
6053,AT1G63310
6054,OEP6
6055,PUB17
6056,RAB8
6057,AT5G42320
6058,AT1G28680
6059,MKK10
6060,NUDT3
6061,ASIL1
6062,AT5G17760
6063,AT2G18740
6064,PGDH
6065,AT1G51820
6066,NDP1
6067,NAC088
6068,NAC011
6069,AT2G38730
6070,AT5G50170
6071,AT3G62330
6072,AT4G15420
6073,AT1G59860
6074,AT5G37350
6075,AT1G52700
6076,FLA2
6077,AT5G11810
6078,AT3G10880
6079,AT4G27270
6080,AT1G08940
6081,AT3G49220
6082,AT1G61990
6083,DMS3
6084,AT2G16860
6085,AT3G17720
6086,AT5G13260
6087,RPL23AB
6088,AT1G16480
6089,ZCW7
6090,STP9
6091,ATMYC1
6092,AT5G11840
6093,AT4G13220
6094,G3Pp4
6095,2-Sep
6096,PRA1.A1
6097,AT5G14160
6098,AT3G46710
6099,AT5G19190
6100,AT3G04200
6101,SDH7
6102,AT3G15115
6103,PnsL4
6104,AT1G01710
6105,AT4G32790
6106,AT4G10140
6107,AT1G15180
6108,GAMMA CA3
6109,AT2G43340
6110,AT2G15650
6111,AT3G09590
6112,NF-YA9
6113,IBR1
6114,CAT5
6115,AT5G24000
6116,AT4G36840
6117,AT5G53486
6118,GATL6
6119,ICME-LIKE1
6120,AT5G16550
6121,AT2G42170
6122,AST91
6123,RBL4
6124,AT3G42090
6125,ABCB16
6126,FLA9
6127,HCF243
6128,AT1G47950
6129,AT1G60460
6130,AT5G43870
6131,AT2G29590
6132,AT5G37420
6133,AT3G29639
6134,CYP97A3
6135,AT2G28580
6136,AT3G53870
6137,FIP2
6138,CNGC9
6139,AT5G50915
6140,AT1G07330
6141,UXS1
6142,AT3G24460
6143,EXO70A2
6144,AT1G71430
6145,AT2G07230
6146,HIR2
6147,AT2G47570
6148,AT4G22758
6149,AT1G32910
6150,AT4G16015
6151,AT5G49390
6152,AT3G27290
6153,AT1G26890
6154,AOX1C
6155,AT2G28570
6156,AT3G28570
6157,AT3G25590
6158,CNGC8
6159,CXXS2
6160,AT4G31230
6161,CUC3
6162,AT1G30757
6163,AT2G31010
6164,SNF7.1
6165,AT5G55860
6166,ENODL10
6167,AT5G08305
6168,AT5G01175
6169,XRI1
6170,SYP21
6171,MEF18
6172,AT1G12020
6173,SCY2
6174,AT3G62370
6175,SDF2
6176,AT3G58420
6177,VDAC5
6178,NGA3
6179,AT2G04680
6180,AT3G61660
6181,AT1G09300
6182,NA
6183,MFDX1
6184,AT2G44250
6185,IMD3
6186,CSLB03
6187,TDR1
6188,GH9B7
6189,AT5G20080
6190,AT4G01575
6191,HB28
6192,AT2G03350
6193,AT1G07270
6194,NF-YB11
6195,XTH17
6196,FACE2
6197,ARABIDILLO-1
6198,AT4G17410
6199,AT3G19950
6200,NADP-ME4
6201,SP1L2
6202,CSK
6203,AT2G13422
6204,AT2G30930
6205,UBC16
6206,AT1G77220
6207,AT1G74130
6208,AT2G26600
6209,AT5G45320
6210,AT2G37530
6211,AT4G15960
6212,AT3G57820
6213,PSRP4
6214,AT1G68735
6215,AT3G04854
6216,PRA1.G2
6217,AT1G11785
6218,FBW2
6219,AT1G09060
6220,AT1G20015
6221,AT4G16970
6222,AT3G29710
6223,AT2G05770
6224,AT5G65925
6225,AT3G46500
6226,AT4G27360
6227,AT2G47870
6228,ILL1
6229,AT4G03150
6230,AT3G54823
6231,AT1G62820
6232,cPT5
6233,AT2G19210
6234,AT5G58920
6235,AT4G18501
6236,AT1G52610
6237,SIGC
6238,AT1G12460
6239,TPPH
6240,PA2
6241,PAH1
6242,AT1G54410
6243,ATMDAR2
6244,AT3G11230
6245,AT3G16080
6246,TPR4
6247,AT1G55660
6248,AT4G14390
6249,AT3G14410
